Date,ActiveCases,Deaths1M,NewCases,NewDeaths,SeriousCritical,Tests1M,TotCases1M,TotDeaths1M,TotalCases,TotalDeaths,TotalRecovered,TotalTests,Country_Region,Province_State
2020-02-16,,,0.0003990306838778853,0.0,0.40537409529173707,,,,1.3957673513523445,0.0,0.3594538963577812,,China,Shaanxi
2020-02-17,,,0.08854605627857333,0.0,0.4110068903470182,,,,1.430728252127667,0.0,0.40759262171565824,,China,Shaanxi
2020-02-18,,,0.08187848717833601,0.0,0.4249319541346245,,,,1.4508739474737944,0.0,0.4612108009134612,,China,Shaanxi
2020-02-19,,,0.07682271954102539,0.0,0.43596151634094565,,,,1.47561717398318,0.0,0.5180377312273778,,China,Shaanxi
2020-02-20,,,0.0002761822685242941,1.0401173252436632e-05,0.44033241354165953,,,,1.4891919955745194,0.010964965427982334,0.5704911406924489,,China,Shaanxi
2020-02-21,,,0.058820023532531435,0.000613484193428968,0.44033241354165953,,,,1.5027030966699086,0.011561479949714938,0.6203850466971976,,China,Shaanxi
2020-02-22,,,0.03736551246139727,0.0005667062819502345,0.424197625969774,,,,1.5067823028706675,0.012121673822275997,0.6780071317276165,,China,Shaanxi
2020-02-23,,,0.029574288780788098,0.0005147282582469488,0.424197625969774,,,,1.513382061695113,0.012630201952528317,0.7257832306838568,,China,Shaanxi
2020-02-24,,,0.018653952762731085,0.0007849844835808701,0.424197625969774,,,,1.5174785923260865,0.013395075310882453,0.7666651246247531,,China,Shaanxi
2020-02-26,,,0.00041424480430996295,,0.3383214173302276,,,,1.5248003012102422,0.014020912131539151,0.8685103554573839,,China,Shaanxi
2020-02-27,,,0.0008743156407985318,1.0401173252436632e-05,0.32513867577243627,,,,1.5292096344471628,0.014185001232288831,0.9231052868251904,,China,Shaanxi
2020-02-28,,,0.00036822607693378143,,0.31194833845829223,,,,1.532377132341374,0.014395201051060505,0.9851707562588539,,China,Shaanxi
2020-02-29,0.9965365962945903,,0.0002761822685242941,,0.3021953959356407,,,,1.5365948191958378,0.01463610747545719,1.0329480715296302,,China,Shaanxi
2020-03-01,0.9570886607304157,,0.00018412998727226164,,0.2919682887744913,,,,1.54223354483738,0.014815468183131666,1.0779982928051348,,China,Shaanxi
2020-03-02,0.9112753544745387,,,,0.283162765456321,,,,1.544181429066288,0.015030658576223412,1.1192589521101561,,China,Shaanxi
2020-03-03,0.8633979078698153,,4.6035675401751686e-05,1.0401173252436632e-05,0.272562865197113,,,,1.5454190191479662,0.015199704262503238,1.1578725448674054,,China,Shaanxi
2020-03-04,0.8139083521240509,,0.00601269973019666,0.00019760379463583516,0.25879767492882305,,,,1.5466942944939515,0.015384085152970696,1.194520732867821,,China,Shaanxi
2020-03-05,0.7692709178440759,,0.007338882016180342,0.00016640579130551772,0.24216991431712,,,,1.5481441694873175,0.01554795074258777,1.225489766452948,,China,Shaanxi
2020-03-06,0.7355824958986462,,0.007658731654143361,0.00015600624056601596,0.23437049193453818,,,,1.5495723948116593,0.01569643074286055,1.2478121864403107,,China,Shaanxi
2020-03-07,0.7009250603553646,,0.004593109012341336,0.00014560658167473388,0.22529774037618788,,0.002574739674536005,,1.5503150480729628,0.01583976982706685,1.2686378832439527,,China,Shaanxi
2020-03-08,0.65920598661434,,0.00036822607693378143,5.200600149268946e-06,0.21699458378590633,,0.0025793314994851497,,1.5508130984423072,0.01598308836812469,1.2918254634126838,,China,Shaanxi
2020-03-09,0.6254224944371134,,0.0020235675480917365,0.0001196069612677272,0.21130879838781308,,0.0025793314994851497,,1.551164514121183,0.01609568138542941,1.3094915779973368,,China,Shaanxi
2020-03-10,0.5911716133255926,,0.0003222052317368705,,0.1994245530660912,,0.0025793314994851497,,1.5513792073693708,0.016177559254398937,1.3264112077532917,,China,Shaanxi
2020-03-11,0.5524786835134907,,0.000552288281463097,,0.18796975389487625,,0.0025793314994851497,,1.5516621416984973,0.016290130379001008,1.3445264203137575,,China,Shaanxi
2020-03-12,0.5196206631420526,,0.00013810066884279766,,0.17896457940287394,,0.0025793314994851497,,1.5517206698423096,0.03242990914804917,1.3590012488551926,,China,Shaanxi
2020-03-13,0.48295157230600055,,0.0010122956271612484,8.320635701367739e-05,0.169799882610462,,0.0025793314994851497,,1.551905986368542,0.032510460522248784,1.3745629735831026,,China,Shaanxi
2020-03-14,0.441665301446558,,,,0.15374426602285118,,0.002583923303349535,,1.5519937558959296,0.03263127541887249,1.3909750963843468,,China,Shaanxi
2020-03-15,0.4011007736436893,,0.0011502565776738646,0.00010400686454681114,0.13846937458891712,,0.002583923303349535,,1.5522375197268787,0.032731943350684536,1.4064118198029212,,China,Shaanxi
2020-03-16,0.37388483732454925,,0.0016559506187934316,0.00014560658167473385,0.13846937458891712,,0.002583923303349535,,1.5525397043769682,0.03287286143221737,1.4163785920508056,,China,Shaanxi
2020-03-17,0.34589080128927585,,,,0.13899703161428736,,0.0025944562594981805,,1.5557618058221625,0.04910586587480048,1.429431947273266,,China,Shaanxi
2020-03-18,0.3161126513507045,,,,0.1144004378680629,,0.0025852352434381056,,1.5558886091315254,0.049269248792737294,1.4393331290759321,,China,Shaanxi
2020-03-19,0.28947763026156087,,0.0015704040332788149,0.00012480693942783065,0.09994924956060477,,0.0025852352434381056,,1.5562201725571874,0.04938805596883046,1.4481274655791099,,China,Shaanxi
2020-03-20,0.26611415486022866,,,,0.0945255051394527,,0.002595730702184396,,1.5598031456130643,0.04943260502105676,1.4591387429391793,,China,Shaanxi
2020-03-21,0.24702296071990548,,,,0.08599333750714747,,0.0026062260507771877,,1.5633959149603704,0.049536545092275015,1.4685921310254006,,China,Shaanxi
2020-03-22,0.22270522312568358,,0.0021413264316635875,9.360666486288344e-05,0.08248080747966385,,0.0026062260507771877,,1.5638447391551538,0.04962562798396463,1.4760748739227338,,China,Shaanxi
2020-03-23,0.21397711152678192,,0.001815768052101721,0.00014040671167147223,0.07835283822029784,,0.0026062260507771877,,1.5642251062855896,0.04975923744371308,1.4788718399610303,,China,Shaanxi
2020-03-24,0.20011470073199084,,,,0.07101570143570238,,0.0026167212892187932,3.120319520972093e-05,1.5681694811682578,0.04986314357204156,1.4868157751503792,,China,Shaanxi
2020-03-25,0.18347691224384388,,0.002205450437763465,6.24054168104302e-05,0.06365042825363816,,0.0026272164175115253,3.120319520972093e-05,1.5718020672043795,0.04992251365547401,1.4951042736786466,,China,Shaanxi
2020-03-26,0.1719683828819067,,,,0.05705295179431206,,0.002658701141519598,3.120319520972093e-05,1.5819201271821044,0.050011562172133,1.5085966622666214,,China,Shaanxi
2020-03-27,0.15228177580772584,,,,0.04798635029416921,,0.0027061137661986163,3.120319520972093e-05,1.5824575124583105,0.05008576321246556,1.5142282981089745,,China,Shaanxi
2020-03-28,0.13863525835222199,3.120319520972093e-05,,,0.0412575011396645,,0.0027061137661986163,,1.582984846287426,0.05013028119402769,1.5182256136966499,,China,Shaanxi
2020-03-29,0.12038415981535312,3.120319520972093e-05,0.0021370138509374604,7.800616252639184e-05,0.034666765171915595,,0.0027061137661986163,,1.5834240788215836,0.050204473426134974,1.5231817548683841,,China,Shaanxi
2020-03-30,0.11085561130322825,3.120319520972093e-05,0.0014726543491285237,6.24054168104302e-05,0.02964889956200762,,0.0027061137661986163,,1.583726549042982,0.050263823248844805,1.5257902108969816,,China,Shaanxi
2020-03-31,0.09779244807470769,3.120319520972093e-05,0.0037486231801750324,7.800616252639184e-05,0.024791248706126867,,0.0027061137661986163,,1.5841947096042333,0.05027866015416337,1.5294224161720265,,China,Shaanxi
2020-04-01,0.09168838728152733,3.120319520972093e-05,,,0.02208311914309291,,0.002727476822915534,,1.5908102840784597,0.050382512328105256,1.537512957879631,,China,Shaanxi
2020-04-02,0.08550509241600876,3.120319520972093e-05,0.0016756478091962093,9.360666486288344e-05,0.02034745136902482,,0.002727476822915534,,1.5911519426617333,0.05047151989380707,1.5392620564002084,,China,Shaanxi
2020-04-03,0.07950461970608165,3.120319520972093e-05,0.0014842872500495491,6.24054168104302e-05,0.017997157919977008,,0.002727476822915534,,1.5914544570985811,0.050530853869942625,1.5409362651155933,,China,Shaanxi
2020-04-04,0.07227000896352663,3.120319520972093e-05,0.0009135527033443457,6.24054168104302e-05,0.015796891075242896,,0.002738158180133857,,1.594758127634981,0.05059018432576625,1.5459012924687292,,China,Shaanxi
2020-04-05,0.06409218230288923,3.120319520972093e-05,0.0014420704317822724,4.6804427707404664e-05,0.014090844805906461,,0.002738158180133857,,1.5950509750562094,0.05063467985768053,1.5480416357286069,,China,Shaanxi
2020-04-06,0.060612098419692666,3.120319520972093e-05,,,0.012666912833938528,,0.002738158180133857,,1.5954315485382238,0.050664342445743527,1.549207167700549,,China,Shaanxi
2020-04-07,0.05802810895977966,3.120319520972093e-05,0.001538134560666137,,0.01009871459415303,,0.002738158180133857,,1.5957437058207762,0.050664342445743527,1.5501161572276938,,China,Shaanxi
2020-04-08,0.05566494689790213,3.120319520972093e-05,0.0029779901939480696,3.120319520972093e-05,0.009050517733482923,,0.002738158180133857,,1.5963482334048182,0.050694004153963475,1.55125888126517,,China,Shaanxi
2020-04-09,0.05429903954979307,3.120319520972093e-05,0.0030259496951559684,3.120319520972093e-05,0.008430611843208388,,0.002738158180133857,,1.59696213731959,0.050723664982392586,1.5521863839953056,,China,Shaanxi
2020-04-10,0.05229232786754097,3.120319520972093e-05,,,0.006903050461906017,,0.002738158180133857,,1.5973711973193527,0.0507384950667019,1.5530519563372225,,China,Shaanxi
2020-04-11,0.051058939947239805,3.120319520972093e-05,0.0022103251940256623,4.6804427707404664e-05,0.00675972187546465,,0.002738158180133857,,1.5978190235045655,0.05078298400008711,1.5537642184883806,,China,Shaanxi
2020-04-12,0.05329618707005452,3.120319520972093e-05,0.004750961648256389,,0.006664158070407033,,0.002738158180133857,,1.5987821436136644,0.05078298400008711,1.5542726667442888,,China,Shaanxi
2020-04-13,0.05475454933093387,3.120319520972093e-05,0.004272090070028288,,0.00556451741580738,,0.002738158180133857,,1.600695900325524,0.05081264218945677,1.555928415234576,,China,Shaanxi
2020-04-14,0.05475454933093387,3.120319520972093e-05,,,0.00556451741580738,,0.002738158180133857,,1.600695900325524,0.05081264218945677,1.555928415234576,,China,Shaanxi
2020-02-16,,,0.0009077329492026595,1.0401173252436634e-05,0.7595907169995889,,,,2.0684944816592683,0.017180019457314243,0.6852296387634207,,China,Shandong
2020-02-17,,,0.18954627527522433,0.0011019227586085768,0.7635466965021355,,,,2.100735705566625,0.01825296996950193,0.7581315303237623,,China,Shandong
2020-02-18,,,0.1765091737113908,0.0015589682789489956,0.7875309524208449,,,,2.127187083956825,0.028757940571641948,0.8440681462792041,,China,Shandong
2020-02-19,,,0.165089705192183,0.0021507395610517338,0.8012756960061935,,,,2.1498920414852725,0.030817517572147467,0.9265344176023984,,China,Shandong
2020-02-20,,,0.000615387524762602,4.160404391906937e-05,0.8033002770610501,,,,2.157770424636577,0.04315642340402532,0.9984507970258899,,China,Shandong
2020-02-21,,,0.169924186394483,0.0024516818239182455,0.9900180702007111,,,,2.4579727111594427,0.045464916595764994,1.288696519173194,,China,Shandong
2020-02-22,,,0.11024187396521819,0.0022649007359979937,0.9621965946081426,,,,2.46398919863557,0.04762925843356332,1.3785717389293506,,China,Shandong
2020-02-23,,,0.08835479384098696,0.0020573252685970704,0.9654868943045875,,,,2.4766131914220555,0.049590985580174204,1.4543601994423707,,China,Shandong
2020-02-24,,,0.05640314712118957,0.003918774884568638,0.9663077804334461,,,,2.482637755091767,0.06525010190032995,1.5155260345352988,,China,Shandong
2020-02-26,,,0.0012776893066436617,,0.8074939035430012,,,,2.4924410749732813,0.0813200423559306,1.661773609591904,,China,Shandong
2020-02-27,,,0.0026954320666951487,6.24054168104302e-05,0.7818909107783641,,,,2.4976090774157993,0.082240151108683,1.7371836667496456,,China,Shandong
2020-02-28,,,0.0011358044182159933,,0.7559487206759109,,,,2.501319160396143,0.08341780455514183,1.8211012857154443,,China,Shandong
2020-02-29,1.8362748832865647,,0.0008519742331105627,,0.7365508643330385,,,,2.506256210562541,0.08476609358007207,1.884504727028923,,China,Shandong
2020-03-01,1.7855571653165954,,0.0005695658510653707,,0.7173576455089049,,,,2.51527931025945,0.08576895899363665,1.945678999141726,,China,Shandong
2020-03-02,1.723145282195822,,,,0.6994729656206836,,,,2.517556537210156,0.08697107142141003,1.9989608626021733,,China,Shandong
2020-03-03,1.656767534180895,,0.0001424218786462767,6.24054168104302e-05,0.6777250361649926,,,,2.5190029862577514,0.08791457560851124,2.04826188217005,,China,Shandong
2020-03-04,1.5868055850869545,,0.018486658619674044,0.0011850374829492992,0.6491137053392483,,,,2.5204931646581907,0.08894283864879846,2.0945799200533872,,China,Shandong
2020-03-05,1.5224203072270774,,0.02253333021699562,0.000998019637784869,0.6139715995922943,,,,2.5221869767184053,0.0898559634536453,2.133379740509344,,China,Shandong
2020-03-06,1.4729553943469564,,0.023507664502094114,0.0009356725828836779,0.5972597120086723,,,,2.523855093030619,0.0906827632156418,2.161161664840172,,China,Shandong
2020-03-07,1.4212253137986892,,0.014142720703209016,0.000873321640584863,0.5776293446206413,,0.007944551496181064,,2.5247223275537687,0.09148040451877516,2.1869461845930425,,China,Shandong
2020-03-08,1.3577359059100602,,0.0011388074815282655,3.120319520972094e-05,0.5594798696671124,,0.007958681890904554,,2.5253038661613907,0.09227741009730658,2.2155069938231424,,China,Shandong
2020-03-09,1.305271181602059,,0.006247452891688193,0.0007174272742915236,0.5469473438210989,,0.007958681890904554,,2.525714160482801,0.0929031834455613,2.2371653073730893,,China,Shandong
2020-03-10,1.2510428298685683,,0.0009965274494085064,,0.520470428306917,,0.007958681890904554,,2.5259648130548342,0.09335804550227318,2.257828383233123,,China,Shandong
2020-03-11,1.1902564427880635,,0.0017122272763575074,,0.4956060581787648,,0.00797959749125696,,2.528719741163044,0.09398314319413893,2.2822327100278788,,China,Shandong
2020-03-12,1.1358113152546099,,0.0004283317464755035,,0.4749494643164676,,0.00797959749125696,,2.5287880818600894,0.09429554557093778,2.299785658564011,,China,Shandong
2020-03-13,1.073604317000766,,0.003136847232875971,0.0002911919651593993,0.4536757275147465,,0.00797959749125696,,2.5290044632605433,0.10944297378874415,2.3185970139961625,,China,Shandong
2020-03-14,1.0015682285626812,,,,0.41576935035529844,,0.007993764672571577,,2.5291069433737596,0.10983446172752684,2.338370866920203,,China,Shandong
2020-03-15,0.928518523855044,,0.003563837759612034,0.0003639767095091225,0.3789144471185885,,0.007993764672571577,,2.5293915552632575,0.11016058464148365,2.3569095291167996,,China,Shandong
2020-03-16,0.8781200203089392,,0.005127911681972725,0.0005095303072792083,0.3789144471185885,,0.007993764672571577,,2.5297443615451076,0.1106169781164591,2.368848778729335,,China,Shandong
2020-03-17,0.8234654901522944,,,,0.3793293555321593,,0.008004240801249179,,2.5309659570812033,0.11104058562949093,2.3819462160901534,,China,Shandong
2020-03-18,0.765521192638415,,,,0.3184063266777853,,0.007975869252288768,,2.531113884871149,0.11139888265224639,2.393750803892103,,China,Shandong
2020-03-19,0.712252521847887,,0.00485007438365079,0.0002911919651593993,0.28154249190814545,,0.007975869252288768,,2.5315006695120017,0.11165938169545514,2.4042170433679164,,China,Shandong
2020-03-20,0.662983465299389,,,,0.26684670927730625,,0.007986308286372498,,2.5331530061324354,0.11175705134422438,2.4147985207060927,,China,Shandong
2020-03-21,0.6223077737150033,,,,0.244230892455012,,0.00800718602762534,,2.536032499719487,0.11198491010068289,2.4247102472189415,,China,Shandong
2020-03-22,0.5718217399980215,,0.006607786074954132,0.00021840192280504978,0.23578905261728103,,0.008038501822252209,,2.5401646725828613,0.11218017629096268,2.437140651797645,,China,Shandong
2020-03-23,0.5532370217977703,,0.0056123530317122,0.000327584999536637,0.2250617616623831,,0.00804894020253629,,2.541808092218243,0.1124730041033305,2.441637899970045,,China,Shandong
2020-03-24,0.5207638300193929,,,,0.20457323787424075,,0.00804894020253629,7.280594099694294e-05,2.5426938371466457,0.1127006998006332,2.44734787398982,,China,Shandong
2020-03-25,0.4820971522775498,,0.006768493876506519,0.00014560658167473383,0.18411500446207726,,0.008059378473861727,7.280594099694294e-05,2.5444261811764095,0.11283078835395328,2.4546492797302593,,China,Shandong
2020-03-26,0.4522346817422266,,,,0.1645990717943962,,0.008080254689645763,7.280594099694294e-05,2.547579919412532,0.11302588945875153,2.4619896180397243,,China,Shandong
2020-03-27,0.40674223441931945,,,,0.13975744081382563,,0.008234576051513742,7.280594099694294e-05,2.549398243476508,0.11318844464078796,2.4697876015063214,,China,Shandong
2020-03-28,0.3741506206338622,7.280594099694294e-05,,,0.1209119531244971,,0.008234576051513742,,2.5500100682236577,0.11328596506791198,2.474477038257528,,China,Shandong
2020-03-29,0.32956537001011205,7.280594099694294e-05,0.006506607172647707,0.00018200491463510294,0.10222848147160868,,0.008234576051513742,,2.550519636388875,0.11344847798224217,2.4802868250837835,,China,Shandong
2020-03-30,0.30615143749536095,7.280594099694294e-05,0.004492661365542288,0.00014560658167473383,0.0879592530378785,,0.008245198747425473,,2.5520640913983956,0.11357846930086218,2.4845290929536517,,China,Shandong
2020-03-31,0.2732985759026365,7.280594099694294e-05,0.011424136980700978,0.00018200491463510294,0.07398581299411787,,0.008255821330496734,,2.5537994108973674,0.11361096449041647,2.489967898152287,,China,Shandong
2020-04-01,0.25577239929869333,7.280594099694294e-05,,,0.06557642779141765,,0.008255821330496734,,2.5542065965607867,0.11383840125585361,2.4922083026172674,,China,Shandong
2020-04-02,0.2400415689471867,7.280594099694294e-05,0.00508397888941696,0.00021840192280504978,0.060599895417984,,0.008266443800729925,,2.555793175436807,0.11403330589241653,2.4954362264120555,,China,Shandong
2020-04-03,0.22511787353567014,7.280594099694294e-05,0.004521655670034086,0.00014560658167473383,0.05392558028740107,,0.008298310534425028,,2.559707779216274,0.11416322121564779,2.5009377807406956,,China,Shandong
2020-04-04,0.20519479987952088,7.280594099694294e-05,0.0027737618802240417,0.00014560658167473383,0.047254633811321355,,0.008298310534425028,,2.559922541507991,0.11429311966308006,2.503141284526444,,China,Shandong
2020-04-05,0.18350099858932725,7.280594099694294e-05,0.004381727007233823,0.00010920692382749866,0.04227519535463726,,0.008308932553329899,,2.561446852839671,0.11439053242654831,2.5068180381080056,,China,Shandong
2020-04-06,0.17428026686197773,7.280594099694294e-05,,,0.03810467906800342,,0.008319554459408683,,2.5630713777803056,0.11445546899745639,2.509356054656657,,China,Shandong
2020-04-07,0.16743485231748817,7.280594099694294e-05,0.004685130402516552,,0.030495314665526546,,0.008330176252663777,,2.5646153510669443,0.11445546899745639,2.5115934795170904,,China,Shandong
2020-04-08,0.16133987277576023,7.280594099694294e-05,0.009080683634769717,7.280594099694294e-05,0.027427895910656773,,0.008351419500712479,,2.5676763585938254,0.11452040135187996,2.5152767734752244,,China,Shandong
2020-04-09,0.15757656821647784,7.280594099694294e-05,0.009226472664152136,7.280594099694294e-05,0.02556522482516484,,0.008351419500712479,,2.5683871770696864,0.11458532949036666,2.516358545727634,,China,Shandong
2020-04-10,0.1520313094500031,7.280594099694294e-05,,,0.020965352235753427,,0.008351419500712479,,2.5688607755070785,0.11461779197880478,2.5173679363912917,,China,Shandong
2020-04-11,0.1487896043391884,7.280594099694294e-05,0.006753749405193067,0.00010920692382749866,0.02055898320549293,,0.008362040955510882,,2.5705578584310085,0.11471517312171911,2.5193719419066865,,China,Shandong
2020-04-12,0.15499093333835345,7.280594099694294e-05,0.014479107640267854,,0.020270301992418874,,0.008362040955510882,,2.571672841973827,0.11471517312171911,2.5199647940899963,,China,Shandong
